STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),asset10,Assets (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),DE,Germany,2018,,167490.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),DE,Germany,2019,,174053.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),DE,Germany,2020,,180132.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),DE,Germany,2021,,195362.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),DE,Germany,2022,,223894.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),DE,Germany,2023,,238900.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2000,,38368.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2001,,40505.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2002,,41629.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2003,,44035.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2004,,47567.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2005,,50355.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2006,,55317.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2007,,55513.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2008,,58788.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2009,,62859.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2010,,64118.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2011,,66364.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2012,,57305.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2013,,54171.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2014,,54435.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2015,,56145.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2016,,57668.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2017,,57652.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2018,,55503.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2019,,53174.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2020,,55184.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2021,,56461.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2022,,60168.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),ES,Spain,2023,,60893.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2000,,46929.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2001,,50773.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2002,,52446.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2003,,52706.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2004,,52227.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2005,,51692.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2006,,51968.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2007,,50975.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2008,,51741.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2009,,52582.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2010,,51249.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2011,,49625.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2012,,47832.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2013,,46561.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2014,,44089.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2015,,41903.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2016,,41812.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2017,,42926.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2018,,44483.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2019,,46818.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2020,,49625.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2021,,51835.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2022,,55739.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),NL,Netherlands,2023,,56761.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),PT,Portugal,2000,,8548.1,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),PT,Portugal,2001,,9183.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),PT,Portugal,2002,,10145.2,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),PT,Portugal,2003,,10690.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),PT,Portugal,2004,,11546.1,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),PT,Portugal,2005,,12031.2,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),PT,Portugal,2006,,13489.2,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),PT,Portugal,2007,,14362.0,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),PT,Portugal,2008,,15712.3,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),PT,Portugal,2009,,15846.6,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),PT,Portugal,2010,,16131.1,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),PT,Portugal,2011,,16064.9,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),PT,Portugal,2012,,15411.2,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),PT,Portugal,2013,,15104.6,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),PT,Portugal,2014,,14416.4,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),PT,Portugal,2015,,13243.9,,,,,
dataflow,ESTAT:NAMA_10_NFA_ST(1.0),Capital stocks by industry (NACE Rev.2) and detailed asset type,A,Annual,CRC_MEUR,"Current replacement costs, million euro",K,Financial and insurance activities,N11N,Total fixed assets (net),PT,Portugal,2016,,12937.8,,,,,
